399;55,62211163;37,59155421;Детский садик №399;Аленушка;2000 мест;50 воспитателей
400;55,72158382;37,57324515;Детский садик №400;Камелия;400 мест;43 воспитателя
401;55,84625459;37,7787807;Детский садик №401;Одуванчик;460 мест;15 воспитателей
402;55,64777088;37,33927708;Детский садик №402;Березка;500 мест;20 воспитателей
403;55,89288339;37,56971314;Детский садик №403;Улыбка;700 мест;50 воспитателей
404;55,61158173;37,69560665;Детский садик №404;Самолетик;мест нет;43 воспитателя
405;55,67876918;37,77587803;Детский садик №405;Золушка;500 мест;13 воспитателей
406;55,71646794;37,59372306;Детский садик №406;Теремок;1500 мест;20 воспитателей
407;55,62933156;37,48860088;Детский садик №407;Аленушка;650 мест;50 воспитателей
408;55,81259128;37,79979328;Детский садик №408;Камелия;500 мест;43 воспитателя
409;55,89268982;37,61531305;Детский садик №409;Одуванчик;700 мест;13 воспитателей
410;55,60031616;37,69582606;Детский садик №410;Березка;мест нет;15 воспитателей
411;55,8549227;37,66182803;Детский садик №411;Улыбка;500 мест;20 воспитателей
412;55,52883361;37,57022478;Детский садик №412;Самолетик;1500 мест;50 воспитателей
413;55,87334945;37,70841236;Детский садик №413;Сказка;650 мест;15 воспитателей
414;55,59244222;37,65912161;Детский садик №414;Солнышко;50 мест;20 воспитателей
415;55,80053982;37,41436571;Детский садик №415;Русалочка;500 мест;50 воспитателей
416;55,79412221;37,66507022;Детский садик №416;Богатырь;2000 мест;44 воспитателя
417;55,86513784;37,67079344;Детский садик №417;Золушка;400 мест;13 воспитателей
418;55,76201984;37,56074161;Детский садик №418;Теремок;460 мест;20 воспитателей
419;55,71533932;37,76796677;Детский садик №419;Аленушка;500 мест;50 воспитателей
420;55,75338871;37,5203885;Детский садик №420;Камелия;700 мест;44 воспитателя
421;55,62110691;37,58222538;Детский садик №421;Одуванчик;мест нет;15 воспитателей
422;55,59897792;37,73870887;Детский садик №422;Березка;500 мест;20 воспитателей
423;55,90156817;37,57270364;Детский садик №423;Улыбка;1500 мест;50 воспитателей
424;55,80063527;37,43440886;Детский садик №424;Самолетик;650 мест;44 воспитателя
425;55,8862618;37,54944101;Детский садик №425;Сказка;900 мест;13 воспитателей
426;55,60727456;37,58696284;Детский садик №426;Солнышко;1100 мест;20 воспитателей
427;55,70822851;37,88017464;Детский садик №427;Русалочка;мест нет;50 воспитателей
428;55,66854786;37,82784312;Детский садик №428;Богатырь;500 мест;44 воспитателя
429;55,95500728;37,55543604;Детский садик №429;Золушка;1500 мест;13 воспитателей
430;55,86069339;37,48634036;Детский садик №430;Теремок;650 мест;15 воспитателей
431;55,59187481;37,59517656;Детский садик №431;Аленушка;50 мест;20 воспитателей
432;55,67056399;37,49766456;Детский садик №432;Камелия;500 мест;50 воспитателей
433;55,81938942;37,52110321;Детский садик №433;Одуванчик;2000 мест;15 воспитателей
434;55,79032234;37,43963925;Детский садик №434;Березка;400 мест;20 воспитателей
435;55,8247194;37,58176512;Детский садик №435;Улыбка;460 мест;50 воспитателей
436;55,80785104;37,66922245;Детский садик №436;Самолетик;500 мест;45 воспитателя
437;55,79439396;37,3804806;Детский садик №437;Сказка;700 мест;13 воспитателей
438;55,64326209;37,59782598;Детский садик №438;Солнышко;мест нет;20 воспитателей
439;55,6395974;37,60764903;Детский садик №439;Русалочка;500 мест;50 воспитателей
440;55,52750601;37,5353244;Детский садик №440;Богатырь;1500 мест;45 воспитателя
441;55,74389745;37,49874631;Детский садик №441;Золушка;650 мест;15 воспитателей
442;55,86224827;37,53420945;Детский садик №442;Теремок;1300 мест;20 воспитателей
443;55,84959969;37,46801791;Детский садик №443;Аленушка;1500 мест;50 воспитателей
444;55,84298399;37,71218587;Детский садик №444;Камелия;мест нет;45 воспитателя
445;55,59676839;37,70625868;Детский садик №445;Одуванчик;500 мест;13 воспитателей
446;55,63015771;37,67986839;Детский садик №446;Березка;1500 мест;20 воспитателей
447;55,81963518;37,66153564;Детский садик №447;Улыбка;650 мест;50 воспитателей
448;55,88266224;37,54339034;Детский садик №448;Самолетик;50 мест;45 воспитателя
449;55,87941401;37,49730677;Детский садик №449;Сказка;500 мест;13 воспитателей
450;55,71496045;37,89572518;Детский садик №450;Солнышко;2000 мест;15 воспитателей
451;55,63542286;37,59129157;Детский садик №451;Русалочка;400 мест;20 воспитателей
452;55,52777117;37,52087926;Детский садик №452;Богатырь;460 мест;50 воспитателей
453;55,68748732;37,75503444;Детский садик №453;Золушка;500 мест;15 воспитателей
454;55,65561557;37,55887655;Детский садик №454;Теремок;700 мест;20 воспитателей
455;55,73299442;37,82386451;Детский садик №455;Аленушка;мест нет;50 воспитателей
456;55,79018399;37,59900398;Детский садик №456;Камелия;2900 мест;46 воспитателя
457;55,75986669;37,4431682;Детский садик №457;Одуванчик;3100 мест;13 воспитателей
458;55,72931659;37,77583269;Детский садик №458;Березка;мест нет;20 воспитателей
459;55,62311962;37,67526064;Детский садик №459;Улыбка;500 мест;50 воспитателей
460;55,83151343;37,36921204;Детский садик №460;Самолетик;1500 мест;46 воспитателя
461;55,76583768;37,67721434;Детский садик №461;Сказка;650 мест;15 воспитателей
462;55,72812984;37,38451925;Детский садик №462;Солнышко;50 мест;20 воспитателей
463;55,81401619;37,75797109;Детский садик №463;Русалочка;500 мест;50 воспитателей
464;55,60330124;37,55263454;Детский садик №464;Богатырь;2000 мест;46 воспитателя
465;55,77788299;37,50153126;Детский садик №465;Золушка;400 мест;13 воспитателей
466;55,89074583;37,69436978;Детский садик №466;Теремок;460 мест;20 воспитателей
467;55,60898078;37,56595225;Детский садик №467;Аленушка;500 мест;50 воспитателей
468;55,65720863;37,60554984;Детский садик №468;Камелия;700 мест;46 воспитателя
469;55,85022406;37,4562103;Детский садик №469;Одуванчик;мест нет;13 воспитателей
470;55,73019366;37,54740082;Детский садик №470;Березка;500 мест;15 воспитателей
471;55,91245355;37,38715358;Детский садик №471;Улыбка;1500 мест;20 воспитателей
472;55,79339779;37,58030947;Детский садик №472;Самолетик;650 мест;50 воспитателей
473;55,73424346;37,74633139;Детский садик №473;Сказка;500 мест;15 воспитателей
474;55,65008511;37,70361246;Детский садик №474;Солнышко;700 мест;20 воспитателей
475;55,85835585;37,58728581;Детский садик №475;Русалочка;мест нет;50 воспитателей
476;55,58256923;37,6911593;Детский садик №476;Богатырь;500 мест;47 воспитателя
477;55,70206324;37,36819471;Детский садик №477;Золушка;1500 мест;13 воспитателей
478;55,87622285;37,66366988;Детский садик №478;Теремок;650 мест;20 воспитателей
479;55,53883318;37,52785349;Детский садик №479;Аленушка;50 мест;50 воспитателей
480;55,84340838;37,39746301;Детский садик №480;Камелия;500 мест;47 воспитателя
481;55,64969451;37,38645095;Детский садик №481;Одуванчик;2000 мест;15 воспитателей
482;55,78094187;37,58292019;Детский садик №482;Березка;400 мест;20 воспитателей
483;55,62738351;37,48524408;Детский садик №483;Улыбка;460 мест;50 воспитателей
484;55,83826146;37,4973635;Детский садик №484;Самолетик;500 мест;47 воспитателя
485;55,79070502;37,43944251;Детский садик №485;Сказка;700 мест;13 воспитателей
486;55,72881796;37,63232738;Детский садик №486;Солнышко;мест нет;20 воспитателей
487;55,84701048;37,53346858;Детский садик №487;Русалочка;500 мест;50 воспитателей
488;55,82899106;37,56197024;Детский садик №488;Богатырь;1500 мест;47 воспитателя
489;55,82887452;37,71523382;Детский садик №489;Золушка;650 мест;13 воспитателей
490;55,64244917;37,37183136;Детский садик №490;Теремок;900 мест;15 воспитателей
491;55,63861347;37,66465199;Детский садик №491;Аленушка;1100 мест;20 воспитателей
492;55,69813737;37,53692731;Детский садик №492;Камелия;мест нет;50 воспитателей
493;55,717062;37,4372949;Детский садик №493;Одуванчик;500 мест;15 воспитателей
494;55,89724589;37,58517798;Детский садик №494;Березка;1500 мест;20 воспитателей
495;55,72711408;37,65439663;Детский садик №495;Улыбка;650 мест;50 воспитателей
496;55,57689203;37,57423103;Детский садик №496;Самолетик;50 мест;48 воспитателя
497;55,80236265;37,65710181;Детский садик №497;Золушка;500 мест;13 воспитателей
498;55,69793711;37,69787596;Детский садик №498;Теремок;2000 мест;20 воспитателей
499;55,77561763;37,67470886;Детский садик №499;Аленушка;400 мест;50 воспитателей
500;55,77061109;37,61060392;Детский садик №500;Камелия;460 мест;48 воспитателя
501;55,73159833;37,50756373;Детский садик №501;Одуванчик;500 мест;15 воспитателей
502;55,8657932;37,75502093;Детский садик №502;Березка;700 мест;20 воспитателей
503;55,68800043;37,74283123;Детский садик №503;Улыбка;мест нет;50 воспитателей
504;55,84815145;37,34852519;Детский садик №504;Самолетик;500 мест;48 воспитателя
505;55,71634317;37,79720678;Детский садик №505;Сказка;1500 мест;13 воспитателей
506;55,64797232;37,52829785;Детский садик №506;Солнышко;650 мест;20 воспитателей
507;55,61148386;37,71663078;Детский садик №507;Русалочка;1300 мест;50 воспитателей
508;55,64369324;37,55035288;Детский садик №508;Богатырь;1500 мест;48 воспитателя
509;55,86394986;37,68843782;Детский садик №509;Золушка;мест нет;13 воспитателей
510;55,79130078;37,68426981;Детский садик №510;Теремок;500 мест;15 воспитателей
511;55,82362177;37,54853122;Детский садик №511;Аленушка;1500 мест;20 воспитателей
512;55,82178135;37,61384444;Детский садик №512;Камелия;650 мест;50 воспитателей
513;55,70598217;37,85344438;Детский садик №513;Одуванчик;50 мест;15 воспитателей
514;55,64993481;37,39699864;Детский садик №514;Березка;500 мест;20 воспитателей
515;55,70280127;37,93473603;Детский садик №515;Улыбка;2000 мест;50 воспитателей
516;55,7959361;37,8327811;Детский садик №516;Самолетик;400 мест;49 воспитателя
517;55,66353265;37,45262823;Детский садик №517;Сказка;460 мест;13 воспитателей
518;55,70041224;37,84184562;Детский садик №518;Солнышко;500 мест;20 воспитателей
519;55,86495078;37,54194014;Детский садик №519;Русалочка;700 мест;50 воспитателей
520;55,90428877;37,5720399;Детский садик №520;Богатырь;мест нет;49 воспитателя
521;55,6967769;37,956122;Детский садик №521;Золушка;3300 мест;15 воспитателей
522;55,88229656;37,51913827;Детский садик №522;Теремок;3500 мест;20 воспитателей
523;55,72588267;37,40470124;Детский садик №523;Аленушка;мест нет;50 воспитателей
524;55,80083367;37,82216432;Детский садик №524;Камелия;500 мест;49 воспитателя
525;55,70718828;37,83887589;Детский садик №525;Одуванчик;1500 мест;13 воспитателей
526;55,61913135;37,68995987;Детский садик №526;Березка;650 мест;20 воспитателей
527;55,76866108;37,63748021;Детский садик №527;Улыбка;50 мест;50 воспитателей
528;55,82020597;37,48514723;Детский садик №528;Самолетик;500 мест;49 воспитателя
529;55,87615897;37,58983761;Детский садик №529;Сказка;2000 мест;13 воспитателей
530;55,71578876;37,71950522;Детский садик №530;Солнышко;400 мест;15 воспитателей
531;55,74531806;37,55857993;Детский садик №531;Русалочка;460 мест;20 воспитателей
532;55,74029105;37,79337016;Детский садик №532;Богатырь;500 мест;50 воспитателей
533;55,68936901;37,48201823;Детский садик №533;Золушка;700 мест;15 воспитателей
534;55,69540609;37,81269773;Детский садик №534;Теремок;мест нет;20 воспитателей
535;55,78118934;37,39159784;Детский садик №535;Аленушка;500 мест;50 воспитателей
536;55,59352485;37,52131808;Детский садик №536;Камелия;1500 мест;50 воспитателя
537;55,65381532;37,58426039;Детский садик №537;Одуванчик;650 мест;13 воспитателей
538;55,73950196;37,42466996;Детский садик №538;Березка;500 мест;20 воспитателей
539;55,88123321;37,66701253;Детский садик №539;Улыбка;700 мест;50 воспитателей
540;55,69152224;37,84432212;Детский садик №540;Самолетик;мест нет;50 воспитателя
541;55,78937231;37,66160625;Детский садик №541;Золушка;500 мест;15 воспитателей
542;55,84883046;37,69274746;Детский садик №542;Теремок;1500 мест;20 воспитателей
543;55,8034333;37,82927547;Детский садик №543;Аленушка;650 мест;50 воспитателей
544;55,93217847;37,53833211;Детский садик №544;Камелия;50 мест;50 воспитателя
545;55,7069509;37,63704685;Детский садик №545;Одуванчик;500 мест;13 воспитателей
546;55,8591425;37,67845526;Детский садик №546;Березка;2000 мест;20 воспитателей
547;55,66352571;37,80335773;Детский садик №547;Улыбка;400 мест;50 воспитателей
548;55,87018145;37,41101348;Детский садик №548;Самолетик;460 мест;50 воспитателя
549;55,63958535;37,73515937;Детский садик №549;Сказка;500 мест;13 воспитателей
550;55,78922153;37,43705093;Детский садик №550;Солнышко;700 мест;15 воспитателей
551;55,49136398;37,59174557;Детский садик №551;Русалочка;мест нет;20 воспитателей
552;55,82560177;37,43374703;Детский садик №552;Богатырь;500 мест;50 воспитателей
553;55,68620555;37,63310259;Детский садик №553;Золушка;1500 мест;15 воспитателей
554;55,9289621;37,55174837;Детский садик №554;Теремок;650 мест;20 воспитателей
555;55,81048023;37,58897278;Детский садик №555;Аленушка;900 мест;50 воспитателей
556;55,88448299;37,59033152;Детский садик №556;Камелия;1100 мест;51 воспитателя
557;55,87826595;37,66615517;Детский садик №557;Одуванчик;мест нет;13 воспитателей
558;55,78059733;37,48341655;Детский садик №558;Березка;500 мест;20 воспитателей
559;55,77776189;37,48433643;Детский садик №559;Улыбка;1500 мест;50 воспитателей
560;55,60002556;37,65368191;Детский садик №560;Самолетик;650 мест;51 воспитателя
561;55,63586633;37,73837601;Детский садик №561;Сказка;50 мест;15 воспитателей
562;55,66941883;37,71108828;Детский садик №562;Солнышко;500 мест;20 воспитателей
563;55,79118146;37,43005334;Детский садик №563;Русалочка;500 мест;50 воспитателей
564;55,81847795;37,73954971;Детский садик №564;Богатырь;700 мест;51 воспитателя
565;55,74292069;37,38936797;Детский садик №565;Золушка;мест нет;13 воспитателей
566;55,7503435;37,52655861;Детский садик №566;Теремок;500 мест;20 воспитателей
567;55,71906427;37,56433683;Детский садик №567;Аленушка;1500 мест;50 воспитателей
568;55,63092917;37,65912486;Детский садик №568;Камелия;650 мест;51 воспитателя
569;55,76052182;37,57533199;Детский садик №569;Одуванчик;50 мест;13 воспитателей
570;55,64878814;37,80310953;Детский садик №570;Березка;500 мест;15 воспитателей
571;55,88691989;37,69859471;Детский садик №571;Улыбка;2000 мест;20 воспитателей
572;55,52946067;37,57328791;Детский садик №572;Самолетик;400 мест;50 воспитателей
573;55,83380058;37,75231264;Детский садик №573;Сказка;460 мест;15 воспитателей
574;55,77180186;37,74057646;Детский садик №574;Солнышко;500 мест;20 воспитателей
575;55,72343686;37,61356379;Детский садик №575;Русалочка;700 мест;50 воспитателей
576;55,93070547;37,36090369;Детский садик №576;Богатырь;мест нет;52 воспитателя
577;55,78572917;37,42540683;Детский садик №577;Золушка;500 мест;13 воспитателей
578;55,72753878;37,84336965;Детский садик №578;Теремок;1500 мест;20 воспитателей
579;55,78331133;37,42212785;Детский садик №579;Аленушка;650 мест;50 воспитателей
580;55,69850542;37,65043915;Детский садик №580;Камелия;500 мест;52 воспитателя
581;55,75573773;37,60133259;Детский садик №581;Одуванчик;700 мест;15 воспитателей
582;55,83387171;37,80252895;Детский садик №582;Березка;мест нет;20 воспитателей
583;55,67533871;37,7173075;Детский садик №583;Улыбка;500 мест;50 воспитателей
584;55,77654175;37,73908107;Детский садик №584;Самолетик;1500 мест;52 воспитателя
585;55,7201957;37,4923785;Детский садик №585;Золушка;650 мест;13 воспитателей
586;55,66783579;37,65921228;Детский садик №586;Теремок;50 мест;20 воспитателей
587;55,76378033;37,50839217;Детский садик №587;Аленушка;500 мест;50 воспитателей
588;55,53500851;37,5250769;Детский садик №588;Камелия;2000 мест;52 воспитателя
589;55,75564903;37,79042089;Детский садик №589;Одуванчик;400 мест;13 воспитателей
590;55,64306276;37,55481386;Детский садик №590;Березка;460 мест;15 воспитателей
591;55,72456631;37,51021844;Детский садик №591;Улыбка;500 мест;20 воспитателей
592;55,62466968;37,71590613;Детский садик №592;Самолетик;700 мест;50 воспитателей
593;55,70303102;37,77491929;Детский садик №593;Сказка;мест нет;15 воспитателей
594;55,80060029;37,75163512;Детский садик №594;Солнышко;500 мест;20 воспитателей
595;55,61580237;37,6853559;Детский садик №595;Русалочка;1500 мест;50 воспитателей
596;55,84632159;37,47591451;Детский садик №596;Богатырь;650 мест;53 воспитателя
597;55,77620877;37,61264292;Детский садик №597;Золушка;900 мест;13 воспитателей
598;55,84068833;37,39211118;Детский садик №598;Теремок;1100 мест;20 воспитателей
599;55,51584636;37,58467867;Детский садик №599;Аленушка;мест нет;50 воспитателей
600;55,81745733;37,55987405;Детский садик №600;Камелия;500 мест;53 воспитателя
601;55,81332524;37,69667717;Детский садик №601;Одуванчик;1500 мест;15 воспитателей
602;55,67598522;37,93780509;Детский садик №602;Березка;650 мест;20 воспитателей
603;55,52536397;37,56186896;Детский садик №603;Улыбка;50 мест;50 воспитателей
604;55,86952454;37,66913497;Детский садик №604;Самолетик;500 мест;53 воспитателя
605;55,61140576;37,68189439;Детский садик №605;Сказка;2000 мест;13 воспитателей
606;55,58056736;37,64958276;Детский садик №606;Солнышко;400 мест;20 воспитателей
607;55,66536929;37,58301319;Детский садик №607;Русалочка;460 мест;50 воспитателей
608;55,79789226;37,55854402;Детский садик №608;Богатырь;500 мест;53 воспитателя
609;55,5765512;37,59150178;Детский садик №609;Золушка;700 мест;13 воспитателей
610;55,72556133;37,9053887;Детский садик №610;Теремок;мест нет;15 воспитателей
611;55,53550185;37,5673476;Детский садик №611;Аленушка;500 мест;20 воспитателей
612;55,88587666;37,38372684;Детский садик №612;Камелия;1500 мест;50 воспитателей
613;55,72669356;37,82982148;Детский садик №613;Одуванчик;650 мест;15 воспитателей
614;55,90005721;37,58959763;Детский садик №614;Березка;1300 мест;20 воспитателей
615;55,8799314;37,48667261;Детский садик №615;Улыбка;1500 мест;50 воспитателей
616;55,76523333;37,8294866;Детский садик №616;Самолетик;мест нет;54 воспитателя
617;55,68716863;37,74448741;Детский садик №617;Сказка;500 мест;13 воспитателей
618;55,73410272;37,38040845;Детский садик №618;Солнышко;1500 мест;20 воспитателей
619;55,71459949;37,6590091;Детский садик №619;Русалочка;650 мест;50 воспитателей
620;55,51786133;37,58205552;Детский садик №620;Богатырь;50 мест;54 воспитателя
621;55,60925509;37,57852622;Детский садик №621;Золушка;500 мест;15 воспитателей
622;55,66176129;37,43446064;Детский садик №622;Теремок;2000 мест;20 воспитателей
623;55,75106009;37,83581645;Детский садик №623;Аленушка;400 мест;50 воспитателей
624;55,80155365;37,41965321;Детский садик №624;Камелия;460 мест;54 воспитателя
625;55,73572934;37,6092075;Детский садик №625;Одуванчик;500 мест;13 воспитателей
626;55,93461932;37,35209662;Детский садик №626;Березка;700 мест;20 воспитателей
627;55,71436706;37,43637388;Детский садик №627;Улыбка;мест нет;50 воспитателей
628;55,73074457;37,53900119;Детский садик №628;Самолетик;900 мест;54 воспитателя
629;55,70624299;37,91640135;Детский садик №629;Золушка;1100 мест;13 воспитателей
630;55,76748647;37,76552398;Детский садик №630;Теремок;мест нет;15 воспитателей
631;55,67983183;37,85859807;Детский садик №631;Аленушка;500 мест;20 воспитателей
632;55,84480113;37,56854972;Детский садик №632;Камелия;1500 мест;50 воспитателей
633;55,88700471;37,63859897;Детский садик №633;Одуванчик;650 мест;15 воспитателей
634;55,74917714;37,76207841;Детский садик №634;Березка;50 мест;20 воспитателей
635;55,7183836;37,86986042;Детский садик №635;Улыбка;500 мест;50 воспитателей
636;55,67756383;37,61509004;Детский садик №636;Самолетик;2000 мест;55 воспитателя
637;55,64752059;37,73504294;Детский садик №637;Сказка;400 мест;13 воспитателей
638;55,74465132;37,40199167;Детский садик №638;Солнышко;460 мест;20 воспитателей
639;55,72205789;37,63342129;Детский садик №639;Русалочка;500 мест;50 воспитателей
640;55,74211524;37,69652032;Детский садик №640;Богатырь;700 мест;55 воспитателя
641;55,6861725;37,60994216;Детский садик №641;Золушка;мест нет;15 воспитателей
642;55,60608926;37,65102826;Детский садик №642;Теремок;500 мест;20 воспитателей
643;55,69153788;37,57557316;Детский садик №643;Аленушка;1500 мест;50 воспитателей
644;55,84359558;37,48145943;Детский садик №644;Камелия;650 мест;55 воспитателя
645;55,80502948;37,68865823;Детский садик №645;Одуванчик;500 мест;13 воспитателей
646;55,78228884;37,77535599;Детский садик №646;Березка;700 мест;20 воспитателей
647;55,78271101;37,74829485;Детский садик №647;Улыбка;мест нет;50 воспитателей
648;55,73227771;37,60719017;Детский садик №648;Самолетик;500 мест;55 воспитателя
649;55,83614706;37,79105539;Детский садик №649;Сказка;1500 мест;13 воспитателей
650;55,87787339;37,72043504;Детский садик №650;Солнышко;650 мест;15 воспитателей
651;55,76352346;37,58166608;Детский садик №651;Русалочка;50 мест;20 воспитателей
652;55,8684021;37,49511191;Детский садик №652;Богатырь;500 мест;50 воспитателей
653;55,68875715;37,4828456;Детский садик №653;Золушка;2000 мест;15 воспитателей
654;55,87875382;37,38475285;Детский садик №654;Теремок;400 мест;20 воспитателей
655;55,70126148;37,64013179;Детский садик №655;Аленушка;460 мест;50 воспитателей
656;55,70790929;37,4370202;Детский садик №656;Камелия;500 мест;56 воспитателя
657;55,81331103;37,4264252;Детский садик №657;Одуванчик;700 мест;13 воспитателей
658;55,75311169;37,54206728;Детский садик №658;Березка;мест нет;20 воспитателей
659;55,88229471;37,71327947;Детский садик №659;Улыбка;500 мест;50 воспитателей
660;55,80594458;37,59259735;Детский садик №660;Самолетик;1500 мест;56 воспитателя
661;55,78530611;37,71349372;Детский садик №661;Сказка;650 мест;15 воспитателей
662;55,78541163;37,69333805;Детский садик №662;Солнышко;900 мест;20 воспитателей
663;55,67587255;37,80197253;Детский садик №663;Русалочка;1100 мест;50 воспитателей
664;55,83757171;37,7456058;Детский садик №664;Богатырь;мест нет;56 воспитателя
665;55,89555571;37,64396004;Детский садик №665;Золушка;500 мест;13 воспитателей
666;55,61169002;37,74716772;Детский садик №666;Теремок;1500 мест;20 воспитателей
667;55,76306222;37,74519994;Детский садик №667;Аленушка;650 мест;50 воспитателей
668;55,80780169;37,59235008;Детский садик №668;Камелия;50 мест;56 воспитателя
669;55,72014257;37,69984917;Детский садик №669;Одуванчик;500 мест;13 воспитателей
670;55,85147288;37,4812424;Детский садик №670;Березка;2000 мест;15 воспитателей
671;55,82120029;37,51596689;Детский садик №671;Улыбка;400 мест;20 воспитателей
672;55,81838762;37,55695354;Детский садик №672;Самолетик;460 мест;50 воспитателей
673;55,70351988;37,84226485;Детский садик №673;Сказка;500 мест;15 воспитателей
674;55,68088282;37,82504134;Детский садик №674;Солнышко;700 мест;20 воспитателей
675;55,78523963;37,43492015;Детский садик №675;Русалочка;мест нет;50 воспитателей
676;55,6356315;37,50964974;Детский садик №676;Богатырь;500 мест;57 воспитателя
677;55,60272361;37,63114972;Детский садик №677;Золушка;1500 мест;13 воспитателей
678;55,82817283;37,54537762;Детский садик №678;Теремок;650 мест;20 воспитателей
679;55,70379726;37,59717813;Детский садик №679;Аленушка;1300 мест;50 воспитателей
680;55,59566825;37,64731686;Детский садик №680;Камелия;1500 мест;57 воспитателя
681;55,76990901;37,40662357;Детский садик №681;Одуванчик;мест нет;15 воспитателей
682;55,8842834;37,60919017;Детский садик №682;Березка;500 мест;20 воспитателей
683;55,78666778;37,73285284;Детский садик №683;Улыбка;1500 мест;50 воспитателей
684;55,86693677;37,71670035;Детский садик №684;Самолетик;650 мест;57 воспитателя
685;55,70495044;37,53815113;Детский садик №685;Сказка;50 мест;13 воспитателей
686;55,89122236;37,66685066;Детский садик №686;Солнышко;500 мест;20 воспитателей
687;55,65478833;37,5347819;Детский садик №687;Русалочка;2000 мест;50 воспитателей
688;55,91789325;37,57788736;Детский садик №688;Богатырь;400 мест;57 воспитателя
689;55,66715102;37,45002129;Детский садик №689;Золушка;460 мест;13 воспитателей
690;55,67337706;37,6084887;Детский садик №690;Теремок;500 мест;15 воспитателей
691;55,86286869;37,73476598;Детский садик №691;Аленушка;700 мест;20 воспитателей
692;55,57944232;37,6852381;Детский садик №692;Камелия;мест нет;50 воспитателей
693;55,8541148;37,43843333;Детский садик №693;Одуванчик;1300 мест;15 воспитателей
694;55,63662298;37,70494863;Детский садик №694;Березка;1500 мест;20 воспитателей
695;55,72709731;37,44937096;Детский садик №695;Улыбка;мест нет;50 воспитателей
696;55,7134535;37,51019342;Детский садик №696;Самолетик;500 мест;58 воспитателя
697;55,83741278;37,75239101;Детский садик №697;Сказка;1500 мест;13 воспитателей
698;55,80061291;37,78428307;Детский садик №698;Солнышко;650 мест;20 воспитателей
699;55,72986817;37,83449025;Детский садик №699;Русалочка;50 мест;50 воспитателей
700;55,81515559;37,83665447;Детский садик №700;Богатырь;500 мест;58 воспитателя
701;55,72003063;37,52214343;Детский садик №701;Золушка;2000 мест;15 воспитателей
702;55,58565588;37,60137624;Детский садик №702;Теремок;400 мест;20 воспитателей
703;55,6083115;37,67046282;Детский садик №703;Аленушка;460 мест;50 воспитателей
704;55,71797146;37,54957335;Детский садик №704;Камелия;500 мест;58 воспитателя
705;55,81000947;37,58330852;Детский садик №705;Одуванчик;700 мест;13 воспитателей
706;55,81442642;37,48837583;Детский садик №706;Березка;мест нет;20 воспитателей
707;55,88908583;37,37631231;Детский садик №707;Улыбка;500 мест;50 воспитателей
708;55,62500722;37,54601528;Детский садик №708;Самолетик;1500 мест;58 воспитателя
709;55,75460119;37,42151921;Детский садик №709;Сказка;650 мест;13 воспитателей
710;55,60409453;37,58060013;Детский садик №710;Солнышко;500 мест;15 воспитателей
711;55,6985425;37,54013098;Детский садик №711;Русалочка;700 мест;20 воспитателей
712;55,67599329;37,74847789;Детский садик №712;Богатырь;мест нет;50 воспитателей
713;55,79452184;37,66393248;Детский садик №713;Золушка;500 мест;15 воспитателей
714;55,70066169;37,91504706;Детский садик №714;Теремок;1500 мест;20 воспитателей
715;55,84237905;37,49805086;Детский садик №715;Аленушка;650 мест;50 воспитателей
716;55,65808193;37,53855921;Детский садик №716;Камелия;50 мест;59 воспитателя
717;55,6257835;37,52267515;Детский садик №717;Одуванчик;500 мест;13 воспитателей
718;55,71186282;37,83994092;Детский садик №718;Березка;2000 мест;20 воспитателей
719;55,69423684;37,57588213;Детский садик №719;Улыбка;400 мест;50 воспитателей
720;55,63182833;37,67736045;Детский садик №720;Самолетик;460 мест;59 воспитателя
721;55,73893599;37,86993472;Детский садик №721;Золушка;500 мест;15 воспитателей
722;55,76332531;37,56095563;Детский садик №722;Теремок;700 мест;20 воспитателей
723;55,82713252;37,73271331;Детский садик №723;Аленушка;мест нет;50 воспитателей
724;55,62559284;37,68696678;Детский садик №724;Камелия;500 мест;59 воспитателя
725;55,62373113;37,69888728;Детский садик №725;Одуванчик;1500 мест;13 воспитателей
726;55,63270268;37,74729363;Детский садик №726;Березка;650 мест;20 воспитателей
727;55,86910704;37,49307047;Детский садик №727;Улыбка;900 мест;50 воспитателей
728;55,79791085;37,63040424;Детский садик №728;Самолетик;1100 мест;59 воспитателя
729;55,63861483;37,76042642;Детский садик №729;Сказка;мест нет;13 воспитателей
730;55,62056974;37,71356271;Детский садик №730;Солнышко;500 мест;15 воспитателей
731;55,88750407;37,68625636;Детский садик №731;Русалочка;1500 мест;20 воспитателей
732;55,89780042;37,38252951;Детский садик №732;Богатырь;650 мест;50 воспитателей
733;55,59628971;37,56268242;Детский садик №733;Золушка;50 мест;15 воспитателей
734;55,73093608;37,83634655;Детский садик №734;Теремок;500 мест;20 воспитателей
735;55,63220503;37,71451263;Детский садик №735;Аленушка;2000 мест;50 воспитателей
736;55,81966021;37,6445426;Детский садик №736;Камелия;400 мест;60 воспитателя
737;55,84322183;37,67465952;Детский садик №737;Одуванчик;460 мест;13 воспитателей
738;55,77089085;37,75884744;Детский садик №738;Березка;500 мест;20 воспитателей
739;55,72304593;37,6981884;Детский садик №739;Улыбка;700 мест;50 воспитателей
740;55,76583096;37,50387584;Детский садик №740;Самолетик;мест нет;60 воспитателя
741;55,65380409;37,61954836;Детский садик №741;Сказка;500 мест;15 воспитателей
